Per,Schelde,"Have Mind, Seek Soul: The Android's Quest","Androids, Humanoids, and Other Science Fiction Monsters: Science and Soul in Science Fiction Films",,,1993,English,New York and London,New York University Press,214,214,,,,,1993,TRUE
Per,Schelde,Deadly Docility,"Androids, Humanoids, and Other Science Fiction Monsters: Science and Soul in Science Fiction Films",,,1993,English,New York and London,New York University Press,214,217,,,,,1993,TRUE
Per,Schelde,Womb-Envy,"Androids, Humanoids, and Other Science Fiction Monsters: Science and Soul in Science Fiction Films",,,1993,English,New York and London,New York University Press,218,220,,,,,1993,TRUE
Per,Schelde,Perfect Mates,"Androids, Humanoids, and Other Science Fiction Monsters: Science and Soul in Science Fiction Films",,,1993,English,New York and London,New York University Press,221,226,,,,,1993,TRUE
Per,Schelde,Soulful Machines,"Androids, Humanoids, and Other Science Fiction Monsters: Science and Soul in Science Fiction Films",,,1993,English,New York and London,New York University Press,227,240,,,,,1993,TRUE
,,,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,,,,,,,2008,TRUE
Steven M.,Sanders,An Introduction to the Philosophy of Science Fiction Film,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,1,20,,,,,2008,TRUE
Deborah,Knight,What Is It to Be Human? Blade Runner and Dark City,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,21,38,,,,,2008,TRUE
George,McKnight,What Is It to Be Human? Blade Runner and Dark City,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,21,38,,,,,2008,TRUE
Shai ,Biderman,Recalling the Self: Personal Identity in Total Recall,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,39,54,,,,,2008,TRUE
Steven M.,Sanders,Picturing Paranoia: Interpreting Invasion of the Body Snatchers,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,55,72,,,,,2008,TRUE
Jennifer L.,McMahon,The Existential Frankenstein,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,73,90,,,,,2008,TRUE
Aeon J.,Skoble,Technology and Ethics in The Day the Earth Stood Still,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,91,102,,,,,2008,TRUE
William J.,Devlin,Some Paradoxes of Time Travel in the Terminator and 12 Monkeys,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,103,118,,,,,2008,TRUE
Kevin L.,Stochr,2001: A Philosophical Odyssey,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,119,134,,,,,2008,TRUE
Jason,Holt,Terminator-Fear and the Paradox of Fiction,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,135,152,,,,,2008,TRUE
Jerold J.,Abrams,The Dialectic of Enlightenment in Metropolis,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,153,170,,,,,2008,TRUE
R. Barton,Palmer,"Imagining the Future, Contemplating the Past: The Screen Versions of 1984",The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,171,190,,,,,2008,TRUE
Alan,Woolfolk,Disenchantment and Rebellion in Alphaville,The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,191,206,,,,,2008,TRUE
Mark T. ,Conard,"The Matrix, The Cave, and the Cogito",The Philosophy of Science Fiction Film,Steven M. ,Sanders,2008,English,"Lexington, Kentucky",The University Press of Kentucky,207,222,,,,,2008,TRUE
Christopher,Wrigley,,Return of the Hero,,,2005,English,"Sussex, England",Book Guild Publishing,,,,,,,2005,TRUE
Christopher,Wrigley,Introduction,Return of the Hero,,,2005,English,"Sussex, England",Book Guild Publishing,1,6,,,,,2005,TRUE
Christopher,Wrigley,In Defence of Harry Potter,Return of the Hero,,,2005,English,"Sussex, England",Book Guild Publishing,7,34,,,,,2005,TRUE
Christopher,Wrigley,The Tale of Middle-earth,Return of the Hero,,,2005,English,"Sussex, England",Book Guild Publishing,35,72,,,,,2005,TRUE
Christopher,Wrigley,The Worlds of Philip Pullman,Return of the Hero,,,2005,English,"Sussex, England",Book Guild Publishing,73,112,,,,,2005,TRUE
Edmund,Little,,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,,,,,,,1984,TRUE
Edmund,Little,The Making of Other Worlds,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,1,12,,,,,1984,TRUE
Edmund,Little,J.R.R. Tolkien (1892-1973): Middle-earth,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,13,38,,,,,1984,TRUE
Edmund,Little,Lewis Carroll (1832-1898): Looking-glass Land and Wonderland,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,39,53,,,,,1984,TRUE
Edmund,Little,Mervyn Peake (1911-1968): Gormenghast,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,54,73,,,,,1984,TRUE
Edmund,Little,Nikolay Gogol (1809-1852): The Town of NN,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,74,92,,,,,1984,TRUE
Edmund,Little,Kenneth Grahame (1859-1932): The River Bank,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,93,104,,,,,1984,TRUE
Edmund,Little,The Otherness of Other Worlds,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,105,123,,,,,1984,TRUE
Edmund,Little,Epilogue,"The Fantasts: Studies in J.R.R. Tolkien, Lewis Carroll, Mervyn Peake, Nikolay Gogol, and Kenneth Grahame",,,1984,English,"Amersham, England",Avebury Publishing Company,124,128,,,,,1984,TRUE
W.R. ,Irwin,,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,,,,,,,1976,TRUE
W.R. ,Irwin,Fantasy versus the Fantastic,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,3,10,,,,,1976,TRUE
W.R. ,Irwin,Fantasy and Play,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,11,32,,,,,1976,TRUE
W.R. ,Irwin,Help from the Critics,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,33,56,,,,,1976,TRUE
W.R. ,Irwin,The Nature of Fantasy,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,57,88,,,,,1976,TRUE
W.R. ,Irwin,What Fantasy Is Not,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,89,100,,,,,1976,TRUE
W.R. ,Irwin,Metamorphosis,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,101,108,,,,,1976,TRUE
W.R. ,Irwin,Impossible Societies,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,109,123,,,,,1976,TRUE
W.R. ,Irwin,Organized Innocence,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,124,138,,,,,1976,TRUE
W.R. ,Irwin,Parody and Adaptation,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,139,154,,,,,1976,TRUE
W.R. ,Irwin,The Supernatural,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,155,181,,,,,1976,TRUE
W.R. ,Irwin,The Value of Fantasy,The Game of the Impossible: A Rhetoric of Fantasy,,,1976,English,"Urbana, Chicago, and London",University of Illinois Press,182,198,,,,,1976,TRUE
Marleen S.,Barr,,Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,,,,,,,1993,TRUE
Marleen S.,Barr,Thelma and Louise: Driving Towards Feminist Science Fiction,Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,21,29,,,,,1993,TRUE
Marleen S.,Barr,Anne McCaffrey Portrays a Female Artist,Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,30,38,,,,,1993,TRUE
Marleen S.,Barr,"Suzy McKee Charnas, Sally Gearhart, and Marge Piercy Depict Sex and the Single Feminist Utopian Quasi-tribesperson",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,39,49,,,,,1993,TRUE
Marleen S.,Barr,"Jessica Amanda Salmonson's ""The Prodigal Daughter"" and Feminist Science Fiction's Traditions",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,50,58,,,,,1993,TRUE
Marleen S.,Barr,"Science Fiction's Invisible Female Men: Joanna Russ's ""When It Changed"" and James Tiptree's ""The Women Men don't See""",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,59,66,,,,,1993,TRUE
Marleen S.,Barr,"Men in Feminist Science Fiction: Marge Piercy, Thomas Berger, and the End of Masculinity",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,67,80,,,,,1993,TRUE
Marleen S.,Barr,"Suzy McKee Charnas, Zoe Fairbairns, Katherine Marcuse, and Kate Wilhelm Blur Generic Conventions: Pregnancy and Power in Feminist Science Fiction",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,81,96,,,,,1993,TRUE
Marleen S.,Barr,Introduction: Patriarchal Hocus-Pocus,Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,1,20,,,,,1993,TRUE
Marleen S.,Barr,Octavia Butler and James TipTree Do Not Write abotu Zap Guns: Positioning Feminist Science Fiction within Feminist Fabulation,Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,97,107,,,,,1993,TRUE
Marleen S.,Barr,"Antipatriarchal Fabulation: or, The Green Pencils Are Coming, the Green Pencils Are Coming",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,108,140,,,,,1993,TRUE
Marleen S.,Barr,Haroun and Seeing Women's Stories: Salman Rushdie and Marianne Wiggins,Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,141,153,,,,,1993,TRUE
Marleen S.,Barr,"Ursula Le Guin's ""Sur"" as Exemplary Humanist and Antihumanist Text",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,154,170,,,,,1993,TRUE
Marleen S.,Barr,"Aliens, Airplanes, and Cultural Cross-Dressing: Reading Buchi Emecheta, Haruki Murakami, and Paul Theroux",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,171,195,,,,,1993,TRUE
Marleen S.,Barr,"Ms. Sammler's Planet: Margaret Atwood, Saul Bellow, and Joanna Russ Rescue the Female Child's Story",Lost in Space: Probing Feminist Science Fiction and Beyond,,,1993,English,Chapel Hill and London,The University of North Carolina Press,196,222,,,,,1993,TRUE
Thomas Dean,Clareson,The Emergence of American Science Fiction: 1880-1915; A Study of the Impact of Science Upon American Romanticism,"Doctoral Dissertation Series Publication No.: 16,318",,,1956,English,"University Microfilms, Ann Arbor, Michigan",Xerox University Microfilms,,,,,,,1956,FALSE
,,,The Holodeck in the Garden: Science and Technology in Contemporary American Fiction,Peter,Freese,2004,English,Illinois ,Dalkey Archive Press,,,,,,,2004,TRUE
,,,The Holodeck in the Garden: Science and Technology in Contemporary American Fiction,Charles B.,Harris,2004,English,Illinois ,Dalkey Archive Press,,,,,,,2004,TRUE
Thomas M.,Disch,,On SF,,,2005,English,"Ann Arbor, MI",The University of Michigan Press,,,,,,,2005,TRUE
,,,The Feminine Eye: Science Fiction and the Women Who Write It,Tom,Staicar,1982,English,New York,Frederick Ungar Publishing Co.,,,,,,,1982,TRUE
Brian,Attebery,,Decoding Gender in Science Fiction,,,2002,English,New York and London,Routledge,,,,,,,2002,TRUE
Justine ,Larbalestier,,The Battle of the Sexes in Science Fiction,,,2002,English,"Middletown, CT",Wesleyan University Press,,,,,,,2002,TRUE
Gabriel,McKee,,The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,,,,,,,2007,TRUE
Gabriel,McKee,Gods of the Future,The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,1,,,,,,2007,TRUE
Gabriel,McKee,In the Beginning...,The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,21,,,,,,2007,TRUE
Gabriel,McKee,"Inside Data's Brain: Mind, Self, and Soul",The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,40,,,,,,2007,TRUE
Gabriel,McKee,In the Fullness of Time: Free Will and Divine Providence,The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,63,,,,,,2007,TRUE
Gabriel,McKee,Dark Stars: Sin and Evil,The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,97,,,,,,2007,TRUE
Gabriel,McKee,"Christ, Prometheus, and Klaatu: Alien Messiahs",The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,128,,,,,,2007,TRUE
Gabriel,McKee,Believing and Knowing: Faith and Religious Experience,The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,151,,,,,,2007,TRUE
Gabriel,McKee,Good News from the Vatican: The Future of the Church,The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,182,,,,,,2007,TRUE
Gabriel,McKee,Imagining the Afterlife,The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,214,,,,,,2007,TRUE
Gabriel,McKee,The Last Days (and After),The Gospel According to Science Fiction: From the Twilight Zone to the Final Frontier,,,2007,English,Louisville and London,Westminster John Knox Press,235,,,,,,2007,TRUE
Patricia ,Mone,,Alien Theory: The Alien as Archetype in the Science Fiction Short Story,,,2006,English,"Lanham, Maryland, Toronto, and Oxford","The Scarecrow Press, Inc.",,,,,,,2006,TRUE
Patricia ,Mone,Who Goes There? The Concept of the Extraterrestrial Alien since Darwin,Alien Theory: The Alien as Archetype in the Science Fiction Short Story,,,2006,English,"Lanham, Maryland, Toronto, and Oxford","The Scarecrow Press, Inc.",3,40,,,,,2006,TRUE
Patricia ,Mone,Nailing Jelly to a Tree: Theorizing the Alien,Alien Theory: The Alien as Archetype in the Science Fiction Short Story,,,2006,English,"Lanham, Maryland, Toronto, and Oxford","The Scarecrow Press, Inc.",41,76,,,,,2006,TRUE
Patricia ,Mone,A Question of Shape: Alien Form,Alien Theory: The Alien as Archetype in the Science Fiction Short Story,,,2006,English,"Lanham, Maryland, Toronto, and Oxford","The Scarecrow Press, Inc.",77,120,,,,,2006,TRUE
Patricia ,Mone,The Thought That Counts: The Alien Psyche,Alien Theory: The Alien as Archetype in the Science Fiction Short Story,,,2006,English,"Lanham, Maryland, Toronto, and Oxford","The Scarecrow Press, Inc.",121,168,,,,,2006,TRUE
Patricia ,Mone,Sleeping with the Alien: The Society of the Alien,Alien Theory: The Alien as Archetype in the Science Fiction Short Story,,,2006,English,"Lanham, Maryland, Toronto, and Oxford","The Scarecrow Press, Inc.",169,214,,,,,2006,TRUE
Patricia ,Mone,Figuring it Out: The Literary Modeling of the Alien,Alien Theory: The Alien as Archetype in the Science Fiction Short Story,,,2006,English,"Lanham, Maryland, Toronto, and Oxford","The Scarecrow Press, Inc.",215,266,,,,,2006,TRUE
Patricia ,Mone,Necessary Alterity: The Why of the Alien,Alien Theory: The Alien as Archetype in the Science Fiction Short Story,,,2006,English,"Lanham, Maryland, Toronto, and Oxford","The Scarecrow Press, Inc.",267,304,,,,,2006,TRUE
,,,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,,,,,,,1982,TRUE
Fred D. ,Miller Jr.,Introduction: The Philosophical Appeal of Science Fiction,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,1,20,,,,,1982,TRUE
Nicholas D.,Smith,Introduction: The Philosophical Appeal of Science Fiction,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,1,20,,,,,1982,TRUE
Lee F.,Werth,"On Again, Off Again",Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,21,46,,,,,1982,TRUE
Monte,Cook,Tips for Time Travel,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,47,56,,,,,1982,TRUE
Joseph C.,Pitt,Will a Rubber Ball Still Bounce?,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,57,66,,,,,1982,TRUE
George F.,Sefler,Alternative Linguistic Frameworks: Communications with Extraterrestrial Beings,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,67,74,,,,,1982,TRUE
Peter,Barker,Omnilinguals,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,75,86,,,,,1982,TRUE
William M.,Schuyler Jr.,Could Anyone Here Speak Babel-17?,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,87,96,,,,,1982,TRUE
Monte,Cook,Who Inhabits Riverworld?,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,97,104,,,,,1982,TRUE
Frank,Dilley,Multiple Selves and Survival of Brain Death,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,105,116,,,,,1982,TRUE
Stan,Mcdaniel,The Coalescence of Minds,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,117,126,,,,,1982,TRUE
Robert E.,Myers,The Elusive Self and the Intimidating Order,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,127,142,,,,,1982,TRUE
Wayne,Cogell,The Absurdity of Sartre's Ontology: A Response by Ursula K. Le Guin,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,143,152,,,,,1982,TRUE
Robert G.,Pielke,Grokking the Stranger,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,153,164,,,,,1982,TRUE
Justin,Leiber,Fritz Leiber and Eyes,Philosophers Look at Science Fiction,Nicholas D.,Smith,1982,English,Chicago,Nelson-Hall,165,194,,,,,1982,TRUE
Michael,Pinsky,,Future Present: Ethics and/as Science Fiction,,,2003,English,Madison and Teaneck,Fairleigh Dickinson University Press,,,,,,,2003,TRUE
Michael,Pinsky,,Future Present: Ethics and/as Science Fiction,,,2003,English,London,Associated University Presses,,,,,,,2003,TRUE
David,Ketterer,,"New Worlds for Old: The Apocalyptic Imagination, Science Fiction, and American Literature",,,1974,English,"Garden City, New York",Anchor Books,,,,,,,1974,TRUE
Debra Benita,Shaw,,"Women, Science and Fiction: The Frankenstein Inheritance",,,2000,English,Great Britain,Palgrave  ,,,,,,,2000,TRUE
,,,Women in Science Fiction and Fantasy Volume I: Overviews,Robin Anne,Reid,2009,English,"Westport, CT and London",Greenwood Press,,,,,,,2009,TRUE
Edith,Hall,Greek Tragedy and the Politics of Subjectivity in Recent Fiction,Classical Receptions Journal 1.1,,,2009,English,,Oxford University Press,23,42,,,,,2009,FALSE
Benjamin Eldon,Stevens,Virgilian Underworlds in A.S. Byatt's The Children's Book,Classical Receptions Journal 8.4,,,2016,English,,Oxford University Press,529,553,,,,,2016,FALSE
Elena,Theodorakopoulos,Women's Writing and the Classical Tradition,Classical Receptions Journal 4.2,,,2012,English,,Oxford University Press,149,162,,,,,2012,FALSE
Patrizia ,Grimaldi-Pizzorno,The Iambic Muse: Gerty's Metaformations in Ulysses 13,Classical Receptions Journal 9.2,,,2016,English,,Oxford University Press,177,192,,,,,2016,FALSE
Joel,Gordon,When Superman Smote Zeus: analysing violent deicide in popular culture,Classical Receptions Journal 9.2,,,2016,English,,Oxford University Press,211,236,,,,,2016,FALSE
Filippo,Carla,Ancient Greek Culture and Myth in the Terra Mitica Theme Park,Classical Receptions Journal 7.2,,,2014,English,,Oxford University Press,242,259,,,,,2014,FALSE
Florian,Freitag,Ancient Greek Culture and Myth in the Terra Mitica Theme Park,Classical Receptions Journal 7.2,,,2014,English,,Oxford University Press,242,259,,,,,2014,FALSE
Azeez,Siddiqui,"""Gods into Bulls, Men into Wolves, Women into Spiders"": Classical Metamorphosis in The Satanic Verses",Classical Receptions Journal 6.3,,,2014,English,,Oxford University Press,426,445,,,,,2014,FALSE
,,,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,,,,,,,2017,TRUE
Arthur J. ,Pomeroy,Introduction,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,1,14,,,,,2017,TRUE
Pantelis,Michelakis,Greece and Rome on Screen: On the Possibilities and Promises of a New Medium,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,17,36,,,,,2017,TRUE
Irmbert,Schenk,The Creation of the Epic: Italian Silent Film to 1915,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,37,60,,,,,2017,TRUE
Maria ,Wyke,"From 1916 to the Arrival of Sound: The Systematization, Expressivity and Self-reflection of the Feature Film",A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,61,90,,,,,2017,TRUE
Konstantinos P.,Nikoloutsos,The Resurgence of Epics in the 1950s: Classical Antiquity in Post-war Hollywood,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,91,118,,,,,2017,TRUE
Fiona ,Radford,Hollywood Ascendant: Ben-Hur and Spartacus ,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,119,144,,,,,2017,TRUE
Arthur J. ,Pomeroy,The Peplum Era,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,145,160,,,,,2017,TRUE
Anastasia,Bakogianni,"Hollywood Meets Art-House Cinema: Michael Cacoyannis's ""Hybrid"" Euripidean Trilogy",A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,163,186,,,,,2017,TRUE
Meredith E.,Safran,Greek Tragedy as Theater in Screen-Media,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,187,208,,,,,2017,TRUE
Lisa,Maurice,Greece and Rome on the Comic Screen,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,209,232,,,,,2017,TRUE
Jerry Benjamin ,Pierce,The Return of a Genre,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,233,252,,,,,2017,TRUE
Arthur J. ,Pomeroy,Franco Rossi's Adaptations of the Classics,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,253,270,,,,,2017,TRUE
Juliette ,Harrison,"I, Claudius and Ancient Rome as Televised Period Drama",A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,271,292,,,,,2017,TRUE
Monica S.,Cyrino,Premium Cable Television,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,293,306,,,,,2017,TRUE
Filippo,Carla-Uhink,"Thinking through the Ancient World: ""Late Antique Movies"" as a Mirror of Shifting Attitudes towards Christian Religion",A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,307,328,,,,,2017,TRUE
Anja,Wieber,Non-western Aproaches to the Ancient World: India and Japan-Classical Heritage or Exotic Occidentalism?,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,329,348,,,,,2017,TRUE
Stephan,Prock,Man to Man: Music and Masculine Relations in Ben-Hur (1925 and 1959),A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,351,384,,,,,2017,TRUE
Alejandro Valverde,Garcia,Visual Poetry on Screen: Sets and Costumes for Ancient Greek Tragedy,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,385,402,,,,,2017,TRUE
Harriet,Margolis,Filming the Ancient World: Have Film Historians Made a Spectacular Omission of Epic Proportions?,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,403,426,,,,,2017,TRUE
Alastair J.L.,Blanshard,High Art and Low Art Expectations: Ancient Greece in Film and Popular Culture,A Companion to Ancient Greece and Rome on Screen,Arthur J.,Pomeroy,2017,English,"Hoboken, NJ",John Wiley & Sons,429,448,,,,,2017,TRUE
